pmid,title,firstAuthor,authors,affiliations,link
39853382,Erratum zu: Handlungsalgorithmus: Hautpflege bei kritisch kranken Patient:innen.,Hauss Armin,Hauss Armin; Krüger Lars; Fröhlich Mandy; Dierkes Franziska; Stork Vanessa; Konstanty Lara; Ellerhausen Tina; Rieks Sebastian; Ruhland Julia; Wittor Marisa; Wefer Franziska,"Geschäftsbereich Pflege, Pflegedirektion, Pflegewissenschaft, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Deutschland. armin.hauss@charite.de. | Arbeitskreis Evidence-based Nursing (AK EBN), Herz- und Diabeteszentrum NRW, Universitätsklinikum der Ruhr-Universität Bochum, Bad Oeynhausen, Deutschland. | Stabsstelle Projekt- und Wissensmanagement/Pflegeentwicklung Intensivpflege, Pflegedirektion, Herz- und Diabeteszentrum NRW, Universitätsklinikum der Ruhr-Universität Bochum, Bad Oeynhausen, Deutschland. | Geschäftsbereich IT, CMIO, Geschäftsbereich Pflege, Pflegedirektion, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Deutschland. | Medizinische Klinik m.S. Nephrologie und Internistische Intensivmedizin, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Deutschland. | Referentin Geschäftsführung Pflege - Bildung - Zukunft, Klinikum Ernst von Bergmann, Potsdam, Deutschland. | Stabsstelle Pflegeentwicklung, Pflegedirektion, Herz- und Diabeteszentrum NRW, Universitätsklinikum der Ruhr-Universität Bochum, Bad Oeynhausen, Deutschland. | Institut für Pflegewissenschaft, Medizinische Fakultät und Universitätsklinik Köln, Universität zu Köln, Köln, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39853382/
39853352,Mitteilungen der DGIM.,"","","",https://pubmed.ncbi.nlm.nih.gov/39853352/
39853351,Fortbildungen des BDI.,"","","",https://pubmed.ncbi.nlm.nih.gov/39853351/
39853350,Ampel-Aus.,"","","",https://pubmed.ncbi.nlm.nih.gov/39853350/
39853349,[Inflammatory Bowel Diseases-Part 1].,Misselwitz Benjamin,Misselwitz Benjamin; P Török Helga; Mayerle Julia,"Medizinische Klinik und Poliklinik II, LMU Klinikum München, Marchioninistr. 15, 81377, München, Deutschland. benjamin.misselwitz@med.uni-muenchen.de. | Medizinische Klinik und Poliklinik II, LMU Klinikum München, Marchioninistr. 15, 81377, München, Deutschland. helga.toeroek@med.uni-muenchen.de. | Medizinische Klinik und Poliklinik II, LMU Klinikum München, Marchioninistr. 15, 81377, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39853349/
39850957,"[Suicide prevention for LGBTQ+ youth: necessity, model and approaches].",Pfister Andreas,Pfister Andreas,"Institut für Public Health, ZHAW Zürcher Hochschule für Angewandte Wissenschaften, Katharina-Sulzer-Platz 9, Postfach, 8401 Winterthur, Schweiz.",https://pubmed.ncbi.nlm.nih.gov/39850957/
39849184,[Important changes to the 2022 WHO classification of testicular tumours : A guide for diagnostics].,Fichtner Alexander,Fichtner Alexander; Zielke Martin; Bremmer Felix,"Institut für Pathologie, Universitätsmedizin Göttingen, Robert-Koch-Str. 40, 37075, Göttingen, Deutschland. | Institut für Pathologie, Universitätsmedizin Göttingen, Robert-Koch-Str. 40, 37075, Göttingen, Deutschland. Felix.bremmer@med.uni-goettingen.de.",https://pubmed.ncbi.nlm.nih.gov/39849184/
39849182,[Current surgical treatment concepts for traumatic fractures of the thoracic and lumbar spine with osteoporotic bone substance].,Scheyerer Max J,Scheyerer Max J; Schnake Klaus; Ullrich Bernhard; Spiegl Ulrich,"Klinik für Orthopädie und Unfallchirurgie, Universitätsklinikum Düsseldorf, Moorenstraße 5, 40225, Düsseldorf, Deutschland. Max.Scheyerer@med.uni-duesseldorf.de. | Zentrum für Wirbelsäulen- und Skoliosetherapie, Malteser Waldkrankenhaus St. Marien, Erlangen, Deutschland. | Klinik für Unfall- und Wiederherstellungschirurgie, BG Klinikum Bergmannstrost Halle, Halle, Deutschland. | Klinik für Unfallchirurgie, Orthopädie, Hand- & Wiederherstellungschirurgie, München Klinik Harlaching, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39849182/
39849171,[Transcutaneous osseointegrated prostheses systems (TOPS) for rehabilitation following limb loss : Surgical approach for necessary removal of the implant].,Aschoff Horst-Heinrich,Aschoff Horst-Heinrich; Sass Marko; Mittlmeier Thomas,"Klinik für Unfall‑, Hand- und Wiederherstellungschirurgie, Universitätsmedizin Rostock, Schillingallee 35, 18057, Rostock, Deutschland. horst.aschoff@med.uni-rostock.de. | Klinik für Unfall‑, Hand- und Wiederherstellungschirurgie, Universitätsmedizin Rostock, Schillingallee 35, 18057, Rostock, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39849171/
39849170,[Modified Z-plasty of the patellar tendon for patella baja and flexion deficits].,Petersen Wolf,Petersen Wolf; Mustafa Hasan Al; Schulze Borges Johanna; Häner Martin,"Klinik für Orthopädie und Unfallchirurgie, Martin-Luther-Krankenhaus Berlin, Caspar-Theyss-Str. 27-33, 14193, Berlin, Deutschland. Wolf.Petersen@jsd.de. | Klinik für Orthopädie und Unfallchirurgie, Martin-Luther-Krankenhaus Berlin, Caspar-Theyss-Str. 27-33, 14193, Berlin, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39849170/
39849142,"[Ageism ""in the mind"" as a risk factor for suicidal ideation in old age].",Kessler Eva-Marie,Kessler Eva-Marie,"Universitäres Department Psychologie, MSB Medical School Berlin - Hochschule für Gesundheit und Medizin, Rüdesheimer Straße 50, 14197, Berlin, Deutschland. eva-marie.kessler@medicalschool-berlin.de.",https://pubmed.ncbi.nlm.nih.gov/39849142/
39848259,Virtuelle Navigationsbronchoskopie – Schritt für Schritt.,Funke Faustina,Funke Faustina; Darwiche Kaid,"",https://pubmed.ncbi.nlm.nih.gov/39848259/
39848258,[Interest-driven framing: the language of the nicotine industry].,Posch Waltraud,Posch Waltraud; Ulbricht Sabina; Hanewinkel Reiner,"VIVID - Fachstelle für Suchtprävention, Graz, Österreich. | Community Medicine, SHIP-KEF, Universitätsmedizin Greifswald, Greifswald, Deutschland. | IFT-Nord gGmbH, Institut für Therapie- und Gesundheitsforschung, Kiel, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39848258/
39848255,Cardiac Radiomics Analyses in Times of Photon-counting Computed Tomography for Personalized Risk Stratification in the Present and in the Future.,Ayx Isabelle,Ayx Isabelle; Bauer Rouven; Schönberg Stefan O; Hertel Alexander,"Department of Radiology and Nuclear Medicine, Heidelberg University Medical Faculty Mannheim, Mannheim, Germany.",https://pubmed.ncbi.nlm.nih.gov/39848255/
39848254,Standardized Reporting of HCC with LI-RADS and mRECIST: Update on the Situation in Germany.,Nelles Christian,Nelles Christian; Ristow Inka; Juchems Markus S; Wessling Johannes; Ringe Kristina Imeen; Fehrmann-Efferoth Ana; Lennartz Simon; Afat Saif; Othman Ahmed; Eisenblätter Michel; Paul Roman; Gerwing Mirjam; Persigehl Thorsten,"Faculty of Medicine and University Hospital Cologne, Department of Diagnostic and Interventional Radiology, University Hospital Cologne, Cologne, Germany. | Department of Diagnostic and Interventional Radiology and Nuclear Medicine, University Medical Center Hamburg-Eppendorf, Hamburg, Germany. | Department of Diagnostic and Interventional Radiology, Klinikum Konstanz, Konstanz, Germany. | Department of Radiology, Clemenshospital GmbH Munster, Munster, Germany. | Department of Diagnostic and Interventional Radiology, Hannover Medical School, Hannover, Germany. | Department of Diagnostic and Interventional Radiology, Eberhard Karls University Tübingen Faculty of Medicine, Tubingen, Germany. | Department of Neuroradiology, University Medical Center of the Johannes Gutenberg University Mainz, Mainz, Germany. | Dept. of Diagnostic & Interventional Radiology, University Hospital OWL of Bielefeld University Campus Hospital Lippe, Detmold, Germany. | Institute of Medical Biostatistics, Epidemiology and Informatics, University Medical Center of the Johannes Gutenberg University Mainz, Mainz, Germany. | Department of Diagnostic and Interventional Radiology, University Hospital Marburg, Marburg, Germany.",https://pubmed.ncbi.nlm.nih.gov/39848254/
39847136,[Drug safety and mandatory reporting].,Behles Christian,Behles Christian; Hoffmann Robert; Lex Dennis,"Bundesinstitut für Arzneimittel und Medizinprodukte (BfArM), Kurt-Georg-Kiesinger-Allee 3, 53175, Bonn, Deutschland. christian.behles@bfarm.de. | Bundesinstitut für Arzneimittel und Medizinprodukte (BfArM), Kurt-Georg-Kiesinger-Allee 3, 53175, Bonn, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39847136/
39847135,[The Cluster Headache Impact Questionnaire : Measuring headache-related impairment in cluster headache patients].,Kamm Katharina,Kamm Katharina; Straube Andreas; Ruscheweyh Ruth,"Neurologische Klinik und Poliklinik, LMU Klinikum, Ludwig-Maximilians-Universität München, Marchioninistraße 15, 81377, München, Deutschland. Katharina.kamm@med.uni-muenchen.de. | Neurologische Klinik und Poliklinik, LMU Klinikum, Ludwig-Maximilians-Universität München, Marchioninistraße 15, 81377, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39847135/
39847121,Erratum zu: Möglichkeiten der Nutzung von TraumaNetzwerken DGU unter Verwendung von digitalen Lösungen.,Lehmann Wolfgang,Lehmann Wolfgang; Blaschke Sabine; Schweigkofler Uwe; Spering Christopher,"Klinik für Unfallchirurgie, Orthopädie und Plastische Chirurgie, Universitätsmedizin Göttingen, Georg-August-Universität, Robert-Koch-Straße 40, 37099, Göttingen, Deutschland. Wolfgang.Lehmann@med.uni-goettingen.de. | Klinik für Unfallchirurgie, Orthopädie und Plastische Chirurgie, Universitätsmedizin Göttingen, Georg-August-Universität, Robert-Koch-Straße 40, 37099, Göttingen, Deutschland. | Zentrale Notaufnahme, Universitätsmedizin Göttingen, Göttingen, Deutschland. | Klinik für Unfallchirurgie und Orthopädie, BG Unfallklinik Frankfurt am Main, Frankfurt am Main, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39847121/
39847101,[Extracorporeal organ support as a bridging strategy to enable organ donation-a case report with literature review].,Tautz Esther,Tautz Esther; Wengenmayer Tobias; Staudacher Dawid L; Niesen Wolf; Bardutzky Jürgen; Heine Laura; Lücking Michael; Lambeck Johann,"Interdisziplinäre Medizinische Intensivtherapie (IMIT), Universitätsklinikum Freiburg, Medizinische Fakultät, Universität Freiburg, Freiburg, Deutschland. esther.tautz@uniklinik-freiburg.de. | Interdisziplinäre Medizinische Intensivtherapie (IMIT), Universitätsklinikum Freiburg, Medizinische Fakultät, Universität Freiburg, Freiburg, Deutschland. | Klinik für Neurologie und Neurophysiologie, Universitätsklinikum Freiburg, Breisacher Str. 64, 79106, Freiburg, Deutschland. | Klinik für Diagnostische und Interventionelle Radiologie, Universitätsklinikum Freiburg, Medizinische Fakultät, Albert-Ludwigs-Universität Freiburg, Freiburg, Deutschland. | Stabsstelle Organspende, Universitätsklinikum Freiburg, Freiburg im Breisgau, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39847101/
39847095,[Stroke in octogenarians].,Reith Wolfgang,Reith Wolfgang; Bachhuber Armin,"Klinik für Diagnostische, und Interventionelle Neuroradiologie, Universitätsklinikum des Saarlandes, Kirrberger Straße, 66424, Homburg-Saar, Deutschland. Wolfgang.Reith@uniklinikum-saarland.de. | Klinik für Diagnostische, und Interventionelle Neuroradiologie, Universitätsklinikum des Saarlandes, Kirrberger Straße, 66424, Homburg-Saar, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39847095/
39847083,[Dizziness in old age].,Trabert Johannes,Trabert Johannes,"Medizinisch-Geriatrische Klinik, AGAPLESION MARKUS KRANKENHAUS, Wilhelm-Epstein-Straße 4, 60431, Frankfurt, Deutschland. jotrabert@gmail.com.",https://pubmed.ncbi.nlm.nih.gov/39847083/
39847082,[Functional disorders of the lower urinary tract in diabetes mellitus].,Rutkowski Michael,Rutkowski Michael,"Urologische Abteilung, Landesklinikum Korneuburg, Wiener Ring 3-5, 2100, Korneuburg, Österreich. michael.rutkowski@korneuburg.lknoe.at.",https://pubmed.ncbi.nlm.nih.gov/39847082/
39847061,[Retrospective analysis in children with vaccination granuloma].,Trefzer Laura,Trefzer Laura; Kerl-French Katrin; Weins Andreas Benedikt; Schnopp Christina,"Department of Dermatology and Venerology, Medical Center - University of Freiburg, Faculty of Medicine, Hauptstr. 7, 79104, Freiburg, Deutschland. laura.trefzer@uniklinik-freiburg.de. | Department of Dermatology and Allergy, Ludwig-Maximilians-Universität, München, Deutschland. | Department of Pediatrics and Adolescent Medicine, University of Augsburg, Augsburg, Deutschland. | KIDZ SKIN | Practice of Pediatric Dermatology, Ulm, Deutschland. | Department of Dermatology and Allergy, Klinikum rechts der Isar, Technical University, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39847061/
39847060,[A case of atopic dermatitis-the biopsychosocial view].,Peters Eva Milena Johanne,Peters Eva Milena Johanne,"Psychoneuroimmunologie Labor, Klinik für Psychosomatik und Psychotherapie, Justus-Liebig-Universität Gießen, Aulweg 123, 35385, Gießen, Deutschland. eva.peters@eva-peters.com.",https://pubmed.ncbi.nlm.nih.gov/39847060/
39843809,[Role of ventricular tachycardia ablation in patients with systolic heart failure].,Ebert M,Ebert M; Thomsen Y; Richter S,"Sektion Rhythmologie, Klinik für Innere Medizin und Kardiologie, Herzzentrum Dresden, Medizinische Fakultät und Universitätsklinikum Carl Gustav Carus, Technische Universität Dresden, Fetscherstr. 76, 01307, Dresden, Deutschland. micaela.ebert@googlemail.com. | Sektion Rhythmologie, Klinik für Innere Medizin und Kardiologie, Herzzentrum Dresden, Medizinische Fakultät und Universitätsklinikum Carl Gustav Carus, Technische Universität Dresden, Fetscherstr. 76, 01307, Dresden, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39843809/
39843781,[Surgical treatment for obesity - metabolic surgery].,Schmeding Maximilian,Schmeding Maximilian,"Klinikum Dortmund, Klinik für Chirurgie, Klinikum der Universität Witten/Herdecke, Beurhausstraße 40, 44137, Dortmund, Deutschland. maximilian.schmeding@klinikumdo.de.",https://pubmed.ncbi.nlm.nih.gov/39843781/
39843711,[Personalized profiling in the field of senology].,Behrens Annika S,Behrens Annika S; Beckmann Matthias W; Fasching Peter A; Huebner Hanna; Emons Julius,"Universitätsklinikum Erlangen, Frauenklinik, Comprehensive Cancer Center Erlangen-EMN (CCC ER-EMN), Friedrich-Alexander-Universität Erlangen-Nürnberg, Universitätsstraße 21-23, 91054, Erlangen, Deutschland. | Universitätsklinikum Erlangen, Frauenklinik, Comprehensive Cancer Center Erlangen-EMN (CCC ER-EMN), Friedrich-Alexander-Universität Erlangen-Nürnberg, Universitätsstraße 21-23, 91054, Erlangen, Deutschland. julius.emons@uk-erlangen.de.",https://pubmed.ncbi.nlm.nih.gov/39843711/
39843262,[Small-area and socially differentiated analyses of the utilization of screening examinations in the city of Hamburg: a secondary data analysis].,Kubat Denise,Kubat Denise; Meinert Nele; Busch Susanne; Swart Enno,"Institut für Sozialmedizin und Gesundheitssystemforschung, Medizinische Fakultät, Otto-von-Guericke-Universität Magdeburg (Sachsen-Anhalt), Magdeburg, Deutschland. Electronic address: Denise.kubat@med.ovgu.de. | Department Pflege und Management, Hochschule für Angewandte Wissenschaften Hamburg, Hamburg, Deutschland; Berufsgenossenschaft Verkehrswirtschaft Post-Logistik Telekommunikation (BG Verkehr), Abteilung Forschung und Projekte, Gesetzliche Unfallversicherung, Hamburg, Deutschland. | Department Pflege und Management, Hochschule für Angewandte Wissenschaften Hamburg, Hamburg, Deutschland. | Institut für Sozialmedizin und Gesundheitssystemforschung, Medizinische Fakultät, Otto-von-Guericke-Universität Magdeburg (Sachsen-Anhalt), Magdeburg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/39843262/
39842464,"[Health Economic Benefit Analysis of ENT Centers: Simulation-based analysis of centralization in laryngeal surgery using population data from Schleswig-Holstein, exemplified by laryngeal carcinoma].",Bettin Simon,Bettin Simon; Müller Marco; Weinhold Ines; Zetzsch Leonie; Bruchhage Karl-Ludwig; Elsner Christian,"Klinik für Hals- Nasen und Ohrenheilkunde des Uniklinikums Schleswig-Holstein, Universität zu Lübeck, Lübeck, Germany. | WIG2, Wissenschaftliches Institut für Gesundheitsökonomie und Gesundheitssystemforschung, Leipzig, Germany. | Klinik für Rhythmologie, Universität zu Lübeck, Lübeck, Germany. | Klinik für Hals- Nasen und Ohrenheilkunde, Universität zu Lübeck, Lübeck, Germany.",https://pubmed.ncbi.nlm.nih.gov/39842464/
39842448,"[Between Hippocrates and the Oath of Office: Tensions between legal, moral and role expectations with regard to Public Health Service Physician assessments of (future) public servants].",Schröder-Bäck Peter,Schröder-Bäck Peter; Brixius Kerstin,"Institut für Ethik und Geschichte der öffentlichen Verwaltung, HSPV NRW, Aachen, Germany. | Institut für Ethik und Geschichte der öffentlichen Verwaltung, HSPV NRW, Köln, Germany.",https://pubmed.ncbi.nlm.nih.gov/39842448/
39842447,[Description of the characteristics of invasive home mechanical ventilated patients in Bavaria using routine data from the MD Bavaria].,Brandstetter Lilly Sophia,Brandstetter Lilly Sophia; Schutzmeier Martha; Grau Anna; Ahnert Jutta; Klingshirn Hanna; Reuschenbach Bernd; Kippnich Maximilian; Skazel Tobias; Wurmb Thomas; Lehmann Katja; Heuschmann Peter U; Haas Kirsten,"Institut für Klinische Epidemiologie und Biometrie, Julius-Maximilians-Universität Würzburg, Würzburg, Germany. | Klinik und Poliklinik für Psychiatrie, Psychosomatik und Psychotherapie, Julius-Maximilians-Universität Würzburg, Würzburg, Germany. | Hochschule für Angewandte Wissenschaften, Katholische Stiftungshochschule München, München, Germany. | Klinik und Poliklinik für Anästhesiologie, Intensivmedizin, Notfallmedizin und Schmerztherapie, Universitätsklinikum Würzburg, Würzburg, Germany. | Ressort Analyse, Konzept, Consulting, Medizinischer Dienst Bayern, München, Germany. | Zentrale für Klinische Studien Würzburg, Universitätsklinikum Würzburg, Würzburg, Germany. | Institut für Medizinische Datenwissenschaft, Universitätsklinikum Würzburg, Würzburg, Germany.",https://pubmed.ncbi.nlm.nih.gov/39842447/
39842445,[Successful treatment of portal hypertension with recurring ileal conduit stomal variceal bleeding via TIPS implantation and embolization].,Mihatsch Patrick W,Mihatsch Patrick W; Thurner Annette; Kickuth Ralph,"Department of Diagnostic and Interventional Radiology, University Hospital Würzburg, Würzburg, Germany.",https://pubmed.ncbi.nlm.nih.gov/39842445/
